COD_CURSO;COD_DISCIPLINA;COD_TURMA;PERIODO_IDEAL;NOME_DISCIPLINA;VAGAS_OFERECIDAS;DIA_SEMANA;HR_INICIO;HR_FIM;NUM_SALA;NOME_DOCENTE
GAUT;GELE7271;667271;0;PRINCÍPIOS DE TELECOMUNICAÇÕES;15;QUI;12:50:00;16:15:00;D-226;LUIS CARLOS FONSECA MACHADO
GELT;GELE7271;367271;0;PRINCÍPIOS DE TELECOMUNICAÇÕES;15;QUI;12:50:00;16:15:00;D-226;LUIS CARLOS FONSECA MACHADO
GTEL;GELE7271;550421;6;PRINCÍPIOS DE TELECOMUNICAÇÕES;30;QUI;12:50:00;16:15:00;D-226;LUIS CARLOS FONSECA MACHADO
GADM;GADM1736;831736;3;PROBABILIDADE E ESTATÍSTICA;55;QUA;12:50:00;16:15:00;D-224;LUIZ ROGERIO CORDEIRO DE OLIVEIRA
BCC;GCC1939;991738;0;PROCESSAMENTO DE IMAGENS;30;TER;13:40:00;17:20:00;P1-104;LAERCIO BRITO GONCALVES
GAUT;GELE7317;656004;7;PROCESSAMENTO DE SINAIS I;10;SEX;13:40:00;15:25:00;E 214;RAFAEL DA SILVA CHAVES
GAUT;GELE7317;656004;7;PROCESSAMENTO DE SINAIS I;10;SEX;15:25:00;17:20:00;E 214;RAFAEL DA SILVA CHAVES
GELT;GELE7317;362551;7;PROCESSAMENTO DE SINAIS I;10;SEX;13:40:00;15:25:00;E 214;RAFAEL DA SILVA CHAVES
GELT;GELE7317;362551;7;PROCESSAMENTO DE SINAIS I;10;SEX;15:25:00;17:20:00;E 214;RAFAEL DA SILVA CHAVES
GTEL;GELE7317;562551;7;PROCESSAMENTO DE SINAIS I;10;SEX;13:40:00;15:25:00;E 214;RAFAEL DA SILVA CHAVES
GTEL;GELE7317;562551;7;PROCESSAMENTO DE SINAIS I;10;SEX;15:25:00;17:20:00;E 214;RAFAEL DA SILVA CHAVES
GAUT;GELE7320;656008;8;PROCESSAMENTO DE SINAIS II;12;QUI;13:40:00;16:15:00;E 214;GABRIEL MATOS ARAUJO
GELT;GELE7320;307320;0;PROCESSAMENTO DE SINAIS II;12;QUI;13:40:00;16:15:00;E 214;GABRIEL MATOS ARAUJO
GPROD;GMEC7309;450086;6;PROCESSO DE FABRICAÇÃO;40;QUA;09:45:00;11:30:00;D-324;HUMBERTO NOGUEIRA FARNEZE
GPROD;GMEC7309;450086;6;PROCESSO DE FABRICAÇÃO;40;QUI;07:00:00;09:45:00;E-403;HUMBERTO NOGUEIRA FARNEZE
GMEC;GMEC7404;150490;6;PROCESSO DE FABRICAÇÃO I;50;QUI;07:50:00;08:40:00;D - Labus;MANUEL JOAQUIM DE CASTRO LOURENCO
GMEC;GMEC7404;150490;6;PROCESSO DE FABRICAÇÃO I;50;QUI;07:50:00;08:40:00;D - Labus;TATIANE DE CAMPOS CHUVAS
GMEC;GMEC7404;150490;6;PROCESSO DE FABRICAÇÃO I;50;SEX;07:00:00;12:20:00;B-211;MANUEL JOAQUIM DE CASTRO LOURENCO
GMEC;GMEC7404;150490;6;PROCESSO DE FABRICAÇÃO I;50;SEX;07:00:00;12:20:00;B-211;TATIANE DE CAMPOS CHUVAS
GMEC;GMEC7304;160583;7;PROCESSO DE FABRICAÇÃO II;50;QUA;07:00:00;09:45:00;E-303;LUIS FELIPE GUIMARAES DE SOUZA
GMEC;GMEC7304;160583;7;PROCESSO DE FABRICAÇÃO II;50;QUA;07:00:00;09:45:00;E-303;HUMBERTO NOGUEIRA FARNEZE
GMEC;GMEC7304;160583;7;PROCESSO DE FABRICAÇÃO II;50;QUI;07:00:00;08:40:00;E-303;LUIS FELIPE GUIMARAES DE SOUZA
GMEC;GMEC7304;160583;7;PROCESSO DE FABRICAÇÃO II;50;QUI;07:00:00;08:40:00;E-303;HUMBERTO NOGUEIRA FARNEZE
GAUT;GELE7335;657004;8;PROCESSO PETROQUÍMICO;20;QUI;17:20:00;19:50:00;PAV5 M7;PEDRO PABLO RIASCOS HENAO
GADM;GADM1772;871722;7;PRODUÇÃO CIENTÍFICA I;60;;;;;FABIO DE SIMONE E SOUZA
GADM;GADM1781;890002;8;PRODUÇÃO CIENTÍFICA II;100;SAB;07:00:00;10:35:00;E-301;MIRIAM CARMEN MACIEL DA NOBREGA PACHECO
GLEA;GLEA1014MA;011814;1;PRODUÇÃO TEXTUAL ACADÊMICA;5;SEX;07:00:00;09:45:00;E-209;LEANDRO DA SILVA GOMES CRISTOVAO
GAUT;GELE7347;607347;0;PROGRAMAÇÃO BÁSICA DE CLP;6;SEX;14:35:00;18:10:00;PAVILHÃO 1;FERNANDO AGUSTIN PAZOS
BCC;GCC1415;940003;4;PROGRAMAÇÃO DE SOFTWARE PARA WEB;40;TER;18:10:00;21:30:00;P1-101;DIOGO SILVEIRA MENDONCA
BCC;GCC1311;930004 B;3;PROGRAMAÇÃO ORIENTADA A OBJETOS;30;SEX;18:10:00;21:30:00;P1-102;RONILSON WILLIAME DA SILVA PEREIRA
BCC;GCC1311;930004;3;PROGRAMAÇÃO ORIENTADA A OBJETOS;30;SEX;18:10:00;21:30:00;P1-101;GUSTAVO PAIVA GUEDES E SILVA
BCC;GCC1103;910005-B;1;PROJETO DE ALGORITMOS COMPUTACIONAIS;40;QUI;14:35:00;18:10:00;P1-203;CAROLINA DE LIMA AGUILAR
BCC;GCC1103;910005-A;1;PROJETO DE ALGORITMOS COMPUTACIONAIS;0;QUI;14:35:00;18:10:00;P1-103;RENATO CAMPOS MAURO
BCC;GCC1417;940005;4;PROJETO DE BANCO DE DADOS;40;TER;14:35:00;18:10:00;P1-101;KELE TEIXEIRA BELLOZE
GCIV;GCIV0827;790003;0;PROJETO DE INTERSEÇÕES RODOVIÁRIAS;20;QUI;16:30:00;18:10:00;D-218;LUIZ AFONSO PENHA DE SOUSA
GPROD;GPRO7204;470095;8;PROJETO DO  PRODUTO;40;QUI;17:20:00;19:50:00;H-103;LUIS CESAR FERREIRA MOTTA BARBOSA
BCC;GCC1733;991733;7;PROJETO E CONSTRUÇÃO DE SISTEMAS;40;QUA;18:10:00;21:30:00;P1-101;MARCELO AREAS RODRIGUES DA SILVA
GAUT;GDES1502;607364;0;PROJETO E PROTÓTIPO II;5;QUI;15:25:00;18:10:00;E-201;MARINA RODRIGUES BROCHADO
GAUT;GDES1502;607364;0;PROJETO E PROTÓTIPO II;5;QUI;15:25:00;18:10:00;E-201;FERNANDO AGUSTIN PAZOS
GAUT;GELE7352;607361;0;PROJETO E PROTÓTIPOS I;15;QUI;12:50:00;15:25:00;E-201;MARINA RODRIGUES BROCHADO
GAUT;GELE7352;607361;0;PROJETO E PROTÓTIPOS I;15;QUI;12:50:00;15:25:00;E-201;FERNANDO AGUSTIN PAZOS
GCIV;GCIV8405;730026;4;PROJETO ESTRUTURANTE II;45;TER;19:50:00;21:30:00;D-220;RENATO SCHUMANN
GAMB;GEAMB1941;190003;9;PROJETO FINAL 1;30;QUI;18:10:00;21:30:00;E-405;HELENA RODRIGUES OLIVEIRA
GAMB;GEAMB1044;190004;10;PROJETO FINAL 2;40;;;;;DIEGO LUIZ FONSECA
GAUT;GELE7331;658001;9;PROJETO FINAL I;30;;;;;LUIZ CARLOS CAMPOS PEDROZA
GCIV;GCIV8907;780023;9;PROJETO FINAL I;45;TER;14:35:00;18:10:00;D-200;JOSE ARTUR D OLIVEIRA MUSSI
GCIV;GCIV8907;780023;9;PROJETO FINAL I;45;TER;14:35:00;18:10:00;D-200;ROSANA DISCHINGER MIRANDA
GEL;GELE7005;282560;9;PROJETO FINAL I;30;SEX;14:35:00;16:15:00;;MAMOUR SOP NDIAYE
GELT;GELE7102;382562;9;PROJETO FINAL I;25;QUI;16:30:00;19:50:00;E-213;GABRIEL MATOS ARAUJO
GELT;GELE7102;Esp Proj 1;9;PROJETO FINAL I;1;SEX;12:50:00;16:15:00;;GABRIEL MATOS ARAUJO
GMEC;GMEC7602;190612;9;PROJETO FINAL I;50;;;;;FERNANDO RIBEIRO DA SILVA
GPROD;GPRO7808;480090-A;9;PROJETO FINAL I;40;QUA;17:20:00;20:40:00;;CRISTINA GOMES DE SOUZA
GPROD;GPRO7808;480090-B;9;PROJETO FINAL I;40;QUA;12:50:00;16:15:00;;CRISTINA GOMES DE SOUZA
GTEL;GELE7202;580534;9;PROJETO FINAL I;30;;;;;GABRIEL FONTES CARVALHO DE QUEIROZ
GAUT;GELE7337;658010;10;PROJETO FINAL II;100;;;;;LUIZ CARLOS CAMPOS PEDROZA
GCIV;GCIV8003;780026;10;PROJETO FINAL II;50;SEG;14:35:00;18:10:00;D-200;JOSE ARTUR D OLIVEIRA MUSSI
GEL;GELE7315;282599;10;PROJETO FINAL II;30;SEX;14:35:00;16:15:00;;MAURO SANDRO DOS REIS
GELT;GELE7323;300007;10;PROJETO FINAL II;25;;;;;MARIA APARECIDA GONCALVES MARTINEZ
GMEC;GMEC7603;190609;10;PROJETO FINAL II;50;;;;;FERNANDO RIBEIRO DA SILVA
GPROD;GPRO7809;480092;10;PROJETO FINAL II;50;;;;;PAULA MICHELLE PURCIDONIO
GTEL;GELE7328;500007;10;PROJETO FINAL II;30;;;;;GABRIEL FONTES CARVALHO DE QUEIROZ
GPROD;GPRO7205;460095;7;PROJETO ORGANIZACIONAL;44;SEG;09:45:00;12:20:00;E-313;RAFAEL PAIM CUNHA SANTOS
GLEA;GLEA1876;011876;7;PROJETO TCC;40;QUI;18:10:00;19:50:00;;LEANDRO DA SILVA GOMES CRISTOVAO
GMEC;GMEC7305;170303;7;PROJETOS DE FERRAMENTAS;50;QUI;08:55:00;12:20:00;E-303;TATIANE DE CAMPOS CHUVAS
GAUT;GELE7360;607360;0;PROJETOS DE SISTEMAS MECÂNICOS PARA CONTROLE E AUTOMAÇÃO;5;SEG;14:35:00;17:20:00;PAV5 M6;ALDECIR ALVES DE ARAUJO
GLEA;GLEA2068MA;011902;0;PRONÚNCIA DA LÍNGUA ESPANHOLA;15;SEG;12:50:00;14:30:00;CAMPIII206;ADRIANA MARIA RAMOS OLIVEIRA
GTEL;GELE7283;570526;8;PROPAGAÇÃO DE ONDAS;50;QUI;17:20:00;19:50:00;E-215;ANA ELISA LEITAO ALONSO FERREIRA
GEL;GELE7008;282557;9;PROTEÇÃO DO SISTEMA ELÉTRICO;30;TER;15:25:00;18:10:00;CAMPIII205;THIAGO AMERICANO DO BRASIL
GLEA;GLEA2069MA;011904;0;PROTEÇÃO INTERNACIONAL DOS DIREITOS HUMANOS;15;QUA;12:50:00;14:30:00;E-401;DANILO JUNIOR DE OLIVEIRA
GTEL;GELE7286;560478;7;PROTOCOLOS;50;SEG;16:30:00;19:00:00;E-215;GABRIEL FONTES CARVALHO DE QUEIROZ
BCC;GPRO7810;930007;0;PSICOLOGIA E SOCIOLOGIA DO TRABALHO;5;TER;09:45:00;12:20:00;CAMPIII203;ALEXANDRE DE CARVALHO CASTRO
GPROD;GPRO7810;470096;5;PSICOLOGIA E SOCIOLOGIA DO TRABALHO;50;TER;09:45:00;12:20:00;CAMPIII203;ALEXANDRE DE CARVALHO CASTRO
BCC;GADM1723;990010;0;PSICOLOGIA SOCIAL;5;TER;07:50:00;09:45:00;E-403;RENATA FARIA DOS SANTOS
GADM;GADM1723;821723;2;PSICOLOGIA SOCIAL;55;TER;07:00:00;08:40:00;E-403;RENATA FARIA DOS SANTOS
GADM;GADM1744;841744;4;QUALIDADE;55;SEG;13:40:00;16:15:00;D-224;ALEXANDRE BARBOSA MARQUES
GEL;GELE7316;Esp Energ;0;QUALIDADE DE ENERGIA;25;TER;15:25:00;18:10:00;E-303;THOMAS MOREIRA CAMPELLO
GAUT;GEXT7702;650004;1;QUÍMICA;6;TER;12:50:00;14:30:00;H-104;ELTON LUIS DOS SANTOS GOMES
GAUT;GEXT7702;650004;1;QUÍMICA;6;SEX;15:25:00;17:20:00;A-302;ELTON LUIS DOS SANTOS GOMES
GCIV;GEXT7702;Esp Quim1;1;QUÍMICA;25;QUI;10:40:00;12:20:00;A-302;LUCAS ANTONIO SILVEIRA SILVA
GCIV;GEXT7702;Esp Quim1;1;QUÍMICA;25;QUA;07:50:00;09:45:00;E-308;LUCAS ANTONIO SILVEIRA SILVA
GCIV;GEXT7702;700004-B;1;QUÍMICA;6;TER;14:35:00;16:15:00;A-302;FERNANDA DE MELO PEREIRA
GCIV;GEXT7702;700004-B;1;QUÍMICA;6;QUA;12:50:00;14:30:00;H-105;FERNANDA DE MELO PEREIRA
GCIV;GEXT7702;Esp Quim2;1;QUÍMICA;25;QUA;16:30:00;18:10:00;E-308;LUCAS ANTONIO SILVEIRA SILVA
GCIV;GEXT7702;Esp Quim2;1;QUÍMICA;25;QUA;18:10:00;19:50:00;A-302;LUCAS ANTONIO SILVEIRA SILVA
GCIV;GEXT7702;700004-A;1;QUÍMICA;6;TER;12:50:00;14:30:00;A-302;FERNANDA DE MELO PEREIRA
GCIV;GEXT7702;700004-A;1;QUÍMICA;6;QUA;12:50:00;14:30:00;H-105;FERNANDA DE MELO PEREIRA
GEL;GCAP1001MA;201022;1;QUÍMICA;6;SEX;13:40:00;15:25:00;A-302;ELTON LUIS DOS SANTOS GOMES
GEL;GCAP1001MA;201022;1;QUÍMICA;6;QUI;12:50:00;14:30:00;D-222;ELTON LUIS DOS SANTOS GOMES
GELT;GEXT7702;301022;1;QUÍMICA;6;QUI;12:50:00;14:30:00;D-222;DENISE GENTILI NUNES
GELT;GEXT7702;301022;1;QUÍMICA;6;SEX;13:40:00;15:25:00;A-302;DENISE GENTILI NUNES
GMEC;GCAP1001MA;101024-B;1;QUÍMICA;3;QUI;08:55:00;10:35:00;H-102;DENISE GENTILI NUNES
GMEC;GCAP1001MA;101024-B;1;QUÍMICA;3;SEX;10:40:00;12:20:00;;DENISE GENTILI NUNES
GMEC;GCAP1001MA;101024-A;1;QUÍMICA;3;QUI;08:55:00;10:35:00;H-102;ELTON LUIS DOS SANTOS GOMES
GMEC;GCAP1001MA;101024-A;1;QUÍMICA;3;SEX;10:40:00;12:20:00;A-302;ELTON LUIS DOS SANTOS GOMES
GPROD;GEXT7702;417702-B;1;QUÍMICA;0;QUI;07:00:00;08:40:00;H-103;ELTON LUIS DOS SANTOS GOMES
GPROD;GEXT7702;417702-B;1;QUÍMICA;0;SEX;08:55:00;10:35:00;A-302;ELTON LUIS DOS SANTOS GOMES
GPROD;GEXT7702;417702-A;1;QUÍMICA;0;QUI;07:00:00;08:40:00;H-103;DENISE GENTILI NUNES
GPROD;GEXT7702;417702-A;1;QUÍMICA;0;SEX;08:55:00;10:35:00;A-302;DENISE GENTILI NUNES
GTEL;GCAP1001MA;501024;1;QUÍMICA;6;TER;12:50:00;14:30:00;H-104;LUCAS ANTONIO SILVEIRA SILVA
GTEL;GCAP1001MA;501024;1;QUÍMICA;6;TER;14:35:00;16:15:00;A-302;LUCAS ANTONIO SILVEIRA SILVA
GAMB;GEAMB1310;131310;3;QUÍMICA AMBIENTAL;40;SEG;15:25:00;19:00:00;B-211;ANDRE LEONE RIGUETTI
GAMB;GEAMB1310;131310;3;QUÍMICA AMBIENTAL;40;SEG;15:25:00;19:00:00;B-211;RODRIGO DA SILVA MACHADO
GAMB;GEAMB1102;162004;1;QUÍMICA GERAL E INORGÂNICA;10;TER;14:35:00;18:10:00;CAMPIII201;RODRIGO DA SILVA MACHADO
GAMB;GEAMB1206;121206;2;QUÍMICA ORGÂNICA;42;QUI;12:50:00;15:25:00;E-303;ANDRE LEONE RIGUETTI
GCIV;GCIV0805;700008;0;RECUPERAÇÃO DE ESTRUTURA DE CONCRETO ARMADO;20;QUA;18:10:00;19:50:00;D-320;AMARO FRANCISCO CODA DOS SANTOS
GAMB;GEAMB1624;161624;6;RECURSOS NATURAIS E CONSERVAÇÃO DE ENERGIA;30;SEX;14:35:00;18:10:00;B-211;HELENA RODRIGUES OLIVEIRA
GCIV;GCIV8806;770015;8;RECURSOS NATURAIS I;45;SEG;14:35:00;16:15:00;E-415;ANDREA SOUSA DA CUNHA FERNANDES
GAUT;GELE7272;657002;8;REDES I;20;QUA;16:30:00;18:10:00;D-224;RENATA BRAZ FALCAO DA COSTA
GAUT;GELE7272;657002;8;REDES I;20;QUA;18:10:00;19:50:00;E-202;RENATA BRAZ FALCAO DA COSTA
GELT;GELE7272;372557;8;REDES I;25;QUA;16:30:00;18:10:00;D-224;RENATA BRAZ FALCAO DA COSTA
GELT;GELE7272;372557;8;REDES I;25;QUA;18:10:00;19:50:00;E-202;RENATA BRAZ FALCAO DA COSTA
GTEL;GELE7272;572557;8;REDES I;30;QUA;16:30:00;18:10:00;D-224;RENATA BRAZ FALCAO DA COSTA
GTEL;GELE7272;572557;8;REDES I;30;QUA;18:10:00;19:50:00;E-202;RENATA BRAZ FALCAO DA COSTA
GTEL;GELE7321;580535;9;REDES II;50;SEX;15:25:00;18:10:00;E-215;GABRIEL FONTES CARVALHO DE QUEIROZ
GAUT;GELE7358;655047;0;REDES INDUSTRIAIS;5;QUI;15:25:00;18:10:00;E-201;THIAGO MONTEIRO TUXI
GMEC;GLEA1001MA;101022;1;RELAÇÕES ÉTNICO-RACIAIS E DIREITOS HUMANOS;0;QUI;07:00:00;08:40:00;B-211;MARIA CRISTINA GIORGI
GAMB;GEAMB1622;161622;6;RESÍDUOS SÓLIDOS URBANOS;30;QUA;15:25:00;18:10:00;B-211;DIEGO LUIZ FONSECA
GMEC;GMEC7005;140004;5;RESISTÊNCIA DE MATERIAIS II;50;SEG;08:55:00;10:35:00;E-305;PEDRO MANUEL CALAS LOPES PACHECO
GMEC;GMEC7005;140004;5;RESISTÊNCIA DE MATERIAIS II;50;QUA;10:40:00;12:20:00;H-101;PEDRO MANUEL CALAS LOPES PACHECO
GAMB;GMEC7006;147006;4;RESISTÊNCIA DE MATERIAIS III;50;SEG;12:50:00;15:25:00;D-226;PEDRO MANUEL CALAS LOPES PACHECO
GAUT;GMEC7006;653033;4;RESISTÊNCIA DE MATERIAIS III;15;SEX;12:50:00;15:25:00;E-301;LAIS AMARAL ALVES
GAUT;GMEC7006;653033;4;RESISTÊNCIA DE MATERIAIS III;15;SEX;12:50:00;15:25:00;E-301;JORGE LUIZ COUTINHO DINIZ
GEL;GMEC7006;233267;4;RESISTÊNCIA DE MATERIAIS III;15;SEX;12:50:00;15:25:00;E-301;LAIS AMARAL ALVES
GEL;GMEC7006;233267;4;RESISTÊNCIA DE MATERIAIS III;15;SEX;12:50:00;15:25:00;E-301;JORGE LUIZ COUTINHO DINIZ
GELT;GMEC7006;333267;4;RESISTÊNCIA DE MATERIAIS III;15;SEX;12:50:00;15:25:00;E-301;LAIS AMARAL ALVES
GELT;GMEC7006;333267;4;RESISTÊNCIA DE MATERIAIS III;15;SEX;12:50:00;15:25:00;E-301;JORGE LUIZ COUTINHO DINIZ
GPROD;GMEC7006;430074;4;RESISTÊNCIA DE MATERIAIS III;50;SEG;07:00:00;09:45:00;E-301;BRUNO PERAZZO PEDROSO BARBOSA
GTEL;GMEC7006;530262;4;RESISTÊNCIA DE MATERIAIS III;15;SEX;12:50:00;15:25:00;E-301;LAIS AMARAL ALVES
GTEL;GMEC7006;530262;4;RESISTÊNCIA DE MATERIAIS III;15;SEX;12:50:00;15:25:00;E-301;JORGE LUIZ COUTINHO DINIZ
GCIV;GCIV8406;730027;4;RESISTÊNCIA DOS MATERIAIS I;45;QUI;19:00:00;21:30:00;D-220;MARCOS ARAUJO BRAZ DE OLIVEIRA
GMEC;GMEC7004;130354;4;RESISTÊNCIA DOS MATERIAIS I;50;TER;10:40:00;12:20:00;E-405;PAULO PEDRO KENEDI
GMEC;GMEC7004;130354;4;RESISTÊNCIA DOS MATERIAIS I;50;QUI;10:40:00;12:20:00;E-401;PAULO PEDRO KENEDI
GCIV;GCIV8507;740033;5;RESISTÊNCIA DOS MATERIAIS II;45;QUA;19:00:00;21:30:00;D-218;EDGAR GULDEN GRAVATA
BCC;GADM1727;990003;0;RESPONSABILIDADE SOCIAL E RELAÇÕES ÉTNICO-RACIAIS;5;QUA;12:50:00;14:30:00;E-403;URSULA GOMES ROSA MARUYAMA
GADM;GADM1727;821727;2;RESPONSABILIDADE SOCIAL E RELAÇÕES ÉTNICO-RACIAIS;60;QUA;12:50:00;14:30:00;E-403;URSULA GOMES ROSA MARUYAMA
GFIS;GADM1727;271312;0;RESPONSABILIDADE SOCIAL E RELAÇÕES ÉTNICO-RACIAIS;5;QUA;12:50:00;14:30:00;E-403;URSULA GOMES ROSA MARUYAMA
GAMB;GEAMB1043;190009;10;RISCOS AMBIENTAIS;25;QUI;18:10:00;21:30:00;D-312;JUAN FELIPPE SANTIAGO DE VASCONCELLOS
GAUT;GELE7357;607357;0;ROBÓTICA;10;QUA;17:20:00;19:50:00;E 214;FERNANDO AGUSTIN PAZOS
GAUT;GELE7371;650000;0;ROBÓTICA PROBALÍSTICA;5;TER;17:20:00;20:40:00;E-212;MILENA FARIA PINTO
GELT;GELE7371;397293;0;ROBÓTICA PROBALÍSTICA;10;TER;17:20:00;20:40:00;E-212;MILENA FARIA PINTO
GCIV;GCIV8602;750002;6;RODOVIAS E FERROVIAS I;45;QUI;18:10:00;19:50:00;D-218;LUIZ AFONSO PENHA DE SOUSA
GCIV;GCIV8602;750002;6;RODOVIAS E FERROVIAS I;45;TER;19:50:00;21:30:00;D-210;LUIZ AFONSO PENHA DE SOUSA
GCIV;GCIV8703;760003;7;RODOVIAS E FERROVIAS II;45;QUA;19:00:00;21:30:00;D-216;CARLOS ALEXANDRE DE SOUZA E SILVA
GCIV;GCIV8702;760002;7;SANEAMENTO BÁSICO;45;SEX;17:20:00;19:50:00;CAMPIII204;MICKAELA MIDON DA PAIXAO
GAMB;GEAMB1518;151518;5;SANEAMENTO E SAÚDE AMBIENTAL;30;QUA;18:10:00;20:40:00;E-403;MARIA JOSE PAES SANTOS
GAMB;GEAMB1518;151518;5;SANEAMENTO E SAÚDE AMBIENTAL;30;QUA;18:10:00;20:40:00;E-403;DORALICE CHAGAS TAVARES
GAUT;GELE7303;655046;6;SINAIS E SISTEMAS;20;TER;12:50:00;15:25:00;H-103;ROBERTO ADES
GEL;GELE7303;252440;6;SINAIS E SISTEMAS;30;TER;12:50:00;15:25:00;H-103;ROBERTO ADES
GELT;GELE7303;352440;6;SINAIS E SISTEMAS;25;TER;13:40:00;16:15:00;CAMPIII206;GABRIEL MATOS ARAUJO
GTEL;GELE7303;552440;6;SINAIS E SISTEMAS;30;TER;12:50:00;15:25:00;E-215;RAFAEL DA SILVA CHAVES
GCIV;GCIV0826;700826;0;SINALIZAÇÃO RODOVIÁRIA;30;QUI;19:50:00;21:30:00;D-210;LUIZ AFONSO PENHA DE SOUSA
GAUT;GAUT2013MA;GAUT2013MA;0;SISTEMAS A EVENTOS DISCRETOS;10;TER;15:25:00;18:10:00;;THIAGO MONTEIRO TUXI
BCC;GCC1732;971732;7;SISTEMAS CONCORRENTES E DISTRIBUÍDOS;40;QUI;14:35:00;18:10:00;P1-102;GLAUCO FIOROTT AMORIM
GAMB;GEAMB1729;171729;7;SISTEMAS DE ABASTECIMENTO DE ÁGUA;30;QUI;18:10:00;20:40:00;B-211;JULIO CESAR OLIVEIRA ANTUNES
GAMB;GEAMB1834;181003;8;SISTEMAS DE DRENAGEM;30;TER;16:30:00;19:00:00;B-211;CLAUDIO WILSON NOBREGA
GAMB;GEAMB1730;171730;7;SISTEMAS DE ESGOTOS;30;QUI;13:40:00;16:15:00;E-307;CLAUDIO WILSON NOBREGA
GAMB;GPRO7863;190011;0;SISTEMAS DE GESTÃO INTEGRADOS;4;TER;17:20:00;19:50:00;E-403;LUIS CESAR FERREIRA MOTTA BARBOSA
GPROD;GPRO7863;407863;0;SISTEMAS DE GESTÃO INTEGRADOS;15;TER;17:20:00;19:50:00;E-403;LUIS CESAR FERREIRA MOTTA BARBOSA
GCIV;GCIV0816;790006;0;SISTEMAS DE IMPERMEABILIZAÇÃO;20;QUI;18:10:00;19:50:00;D-214;BERNARDO FARIA RICHTER
GAUT;GELE7296;656005;10;SISTEMAS DE QUALIDADE;15;QUI;18:10:00;19:50:00;E-403;LUCIANO OLIVEIRA CARINO
GAUT;GELE7296;656005;10;SISTEMAS DE QUALIDADE;15;QUI;18:10:00;19:50:00;E-403;FERNANDO RAMOS CORREA
GEL;GELE7296;200006;10;SISTEMAS DE QUALIDADE;15;QUI;18:10:00;19:50:00;E-403;FERNANDO RAMOS CORREA
GEL;GELE7296;200006;10;SISTEMAS DE QUALIDADE;15;QUI;18:10:00;19:50:00;E-403;LUCIANO OLIVEIRA CARINO
GELT;GELE7296;300006;10;SISTEMAS DE QUALIDADE;20;QUI;18:10:00;19:50:00;E-403;LUCIANO OLIVEIRA CARINO
GELT;GELE7296;300006;10;SISTEMAS DE QUALIDADE;20;QUI;18:10:00;19:50:00;E-403;FERNANDO RAMOS CORREA
GTEL;GELE7296;500006;10;SISTEMAS DE QUALIDADE;15;QUI;18:10:00;19:50:00;E-403;LUCIANO OLIVEIRA CARINO
GTEL;GELE7296;500006;10;SISTEMAS DE QUALIDADE;15;QUI;18:10:00;19:50:00;E-403;FERNANDO RAMOS CORREA
GTEL;GELE7285;570528;9;SISTEMAS DE TELECOMUNICAÇÕES;30;SEG;19:00:00;21:30:00;E-202;RENATA BRAZ FALCAO DA COSTA
BCC;GCC1309;930002;3;SISTEMAS DIGITAIS;40;TER;16:30:00;18:10:00;P1-205;CELSO AFONSO PINTO
GAUT;GELE7173;654031;5;SISTEMAS DIGITAIS;12;TER;07:00:00;08:40:00;E-212;VINICIUS COUTINHO DE OLIVEIRA
GAUT;GELE7173;654031;5;SISTEMAS DIGITAIS;12;TER;08:55:00;10:35:00;E-401;VINICIUS COUTINHO DE OLIVEIRA
GELT;GELE7173;342318;5;SISTEMAS DIGITAIS;12;TER;07:00:00;08:40:00;E 214;ANDRE LUIS COSTA CANELLA
GELT;GELE7173;342318;5;SISTEMAS DIGITAIS;12;TER;08:55:00;10:35:00;E 214;ANDRE LUIS COSTA CANELLA
GFIS;GCC1309;220010;0;SISTEMAS DIGITAIS;3;QUA;12:50:00;14:30:00;P1-205;CELSO AFONSO PINTO
GTEL;GELE7173;540318;5;SISTEMAS DIGITAIS;12;TER;07:00:00;08:40:00;E-212;VINICIUS COUTINHO DE OLIVEIRA
GTEL;GELE7173;540318;5;SISTEMAS DIGITAIS;12;TER;07:00:00;08:40:00;E-212;THAYZA MARCELA VAN DER LAAN MELO
GTEL;GELE7173;540318;5;SISTEMAS DIGITAIS;12;TER;08:55:00;10:35:00;E-401;VINICIUS COUTINHO DE OLIVEIRA
GTEL;GELE7173;540318;5;SISTEMAS DIGITAIS;12;TER;08:55:00;10:35:00;E-401;THAYZA MARCELA VAN DER LAAN MELO
GCIV;GCIV8201;710009;2;SISTEMAS E OBRAS DE ENGENHARIA PARA CIDADES;45;TER;18:10:00;19:50:00;D-224;EUNICE HORACIO DE SOUZA DE BARROS TEIXEIRA RODRIGUES
GCIV;GCIV8201;710009;2;SISTEMAS E OBRAS DE ENGENHARIA PARA CIDADES;45;QUI;18:10:00;19:50:00;D-212;EUNICE HORACIO DE SOUZA DE BARROS TEIXEIRA RODRIGUES
GCIV;GCIV8605;750005;6;SISTEMAS ESTRUTURAIS E TEORIA DAS ESTRUTURAS;45;SEG;17:20:00;19:50:00;E-307;RICARDO RODRIGUES DE ARAUJO
GMEC;GMEC7205;157205;9;SISTEMAS FLUIDOMECÂNICOS;50;TER;18:10:00;19:50:00;D-326;CARLOS EDUARDO GUEDES CATUNDA
GMEC;GMEC7205;157205;9;SISTEMAS FLUIDOMECÂNICOS;50;TER;19:50:00;22:20:00;D-326;CARLOS EDUARDO GUEDES CATUNDA
